2018-10-11 15:06:13.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/role/list]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.RoleController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-10-11 15:06:13.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/role/save]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.RoleController.save(com.ant.entity.Role)
2018-10-11 15:06:13.514 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/role/info/{roleId}]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.RoleController.info(java.lang.Integer)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/role/select]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.RoleController.select()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/index.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.index()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/main.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.main()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/editor.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.editor()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/test.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.test()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/index1.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.index1()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/{index}.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.toIndex(java.lang.String)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/index2.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.index2()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/modules/{module}/{url}.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.module(java.lang.String,java.lang.String)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/login.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.login()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/404.html]}" onto public java.lang.String com.ant.admin.controller.SysPageController.notFound()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/]}" onto public java.lang.String com.ant.admin.controller.SysPageController.mobile()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/update]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.update(com.ant.entity.SysUser)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/delete]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.delete(java.lang.Integer[])
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/list]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/save]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.save(com.ant.entity.SysUser)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/info/{userId}]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.info(java.lang.Integer)
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/info]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.info()
2018-10-11 15:06:13.530 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/sys/user/password]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.SysUserController.password(java.lang.String,java.lang.String)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/test/insertAllIncome]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TestController.insertAllIncome()
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/test/updateTypeByTime]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TestController.updateTypeByTime()
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/tstimate/update]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TitimateController.update(com.ant.entity.Tstimate)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/tstimate/delete]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TitimateController.delete(java.lang.Integer[])
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/tstimate/list]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TitimateController.list(java.util.Map<java.lang.String, java.lang.Object>)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/tstimate/save]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TitimateController.save(com.ant.entity.Tstimate)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/tstimate/info/{tstimateId}]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.TitimateController.info(java.lang.Integer)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/update]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.ToticesController.update(com.ant.entity.Totices)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/delete]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.ToticesController.delete(java.lang.Integer[])
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/list]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.ToticesController.list(java.util.Map<java.lang.String, java.lang.Object>,com.ant.entity.Totices)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/save]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.ToticesController.save(com.ant.entity.Totices)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/totices/info/{toticesId}]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.ToticesController.info(java.lang.Integer)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/update]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.update(com.ant.entity.User)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/delete]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.delete(java.lang.Integer[])
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/list]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.list(com.ant.entity.User)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/save]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.save(com.ant.entity.User)
2018-10-11 15:06:13.545 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/query]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.query(com.ant.entity.User)
2018-10-11 15:06:13.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/info/{userId}]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.info(java.lang.Integer)
2018-10-11 15:06:13.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/user/user/page]}" onto public com.ant.admin.common.utils.Result com.ant.admin.controller.UserController.page(java.util.Map<java.lang.String, java.lang.Object>,com.ant.entity.User)
2018-10-11 15:06:13.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-10-11 15:06:13.561 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping -Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-10-11 15:06:13.592 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-11 15:06:13.592 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-11 15:06:13.592 [restartedMain] INFO  o.s.w.s.h.SimpleUrlHandlerMapping -Mapped URL path [/statics/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-10-11 15:06:13.608 [restartedMain] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver -Detected @ExceptionHandler methods in RRExceptionHandler
2018-10-11 15:06:13.686 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping -Adding welcome page template: index
2018-10-11 15:06:14.565 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer -LiveReload server is running on port 35729
2018-10-11 15:06:14.596 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Registering beans for JMX exposure on startup
2018-10-11 15:06:14.596 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Bean with name 'dataSource' has been autodetected for JMX exposure
2018-10-11 15:06:14.612 [restartedMain] INFO  o.s.j.e.a.AnnotationMBeanExporter -Located MBean 'dataSource': registering with JMX server as MBean [admin:name=dataSource,type=DruidDataSource]
2018-10-11 15:06:14.612 [restartedMain] INFO  o.s.s.a.ScheduledAnnotationBeanPostProcessor -No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2018-10-11 15:06:14.643 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer -Tomcat started on port(s): 8081 (http) with context path '/admin'
2018-10-11 15:06:14.643 [restartedMain] INFO  com.ant.admin.AdminApplication -Started AdminApplication in 7.645 seconds (JVM running for 8.908)
2018-10-11 15:06:35.296 [http-nio-8081-exec-1] INFO  o.a.tomcat.util.http.parser.Cookie -A cookie header was received [1539222196; Hm_lpvt_ac60c3773958d997a64b55feababb4a1=1539241388] that contained an invalid cookie. That cookie will be ignored.Note: further occurrences of this error will be logged at DEBUG level.
2018-10-11 15:06:35.306 [http-nio-8081-exec-1] INFO  o.a.c.c.C.[.[localhost].[/admin] -Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-10-11 15:06:35.307 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet -FrameworkServlet 'dispatcherServlet': initialization started
2018-10-11 15:06:35.329 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet -FrameworkServlet 'dispatcherServlet': initialization completed in 21 ms
2018-10-11 15:06:35.345 [http-nio-8081-exec-1] INFO  o.a.s.s.m.AbstractValidatingSessionManager -Enabling session validation scheduler...
2018-10-11 15:06:53.114 [http-nio-8081-exec-22] INFO  c.a.a.c.config.CredentialsMatcher -盐值：YzcmCZNvbXocrsz9dm8e
2018-10-11 15:06:53.114 [http-nio-8081-exec-22] INFO  c.a.a.c.config.CredentialsMatcher -输入密码：e1153123d7d180ceeb820d577ff119876678732a68eef4e6ffc0b1f06a01f91b
2018-10-11 15:06:53.114 [http-nio-8081-exec-22] INFO  c.a.a.c.config.CredentialsMatcher -数据库密码：e1153123d7d180ceeb820d577ff119876678732a68eef4e6ffc0b1f06a01f91b
2018-10-11 15:06:53.114 [http-nio-8081-exec-22] INFO  c.a.admin.controller.LoginController -用户信息：com.ant.entity.SysUser@4e3e24e3
2018-10-11 15:06:55.452 [http-nio-8081-exec-19] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:06:55.466 [http-nio-8081-exec-19] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:06:55.467 [http-nio-8081-exec-19] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:06:55.467 [http-nio-8081-exec-19] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:06:55.671 [http-nio-8081-exec-1] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:06:55.678 [http-nio-8081-exec-1] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:00.532 [http-nio-8081-exec-2] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:00.683 [http-nio-8081-exec-9] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:00.689 [http-nio-8081-exec-9] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:04.655 [http-nio-8081-exec-11] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:04.657 [http-nio-8081-exec-11] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:08.247 [http-nio-8081-exec-13] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:08.248 [http-nio-8081-exec-13] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:09.950 [http-nio-8081-exec-10] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:09.952 [http-nio-8081-exec-10] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:11.214 [http-nio-8081-exec-14] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:11.216 [http-nio-8081-exec-14] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:12.694 [http-nio-8081-exec-16] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:12.696 [http-nio-8081-exec-16] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:14.014 [http-nio-8081-exec-15] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:07:14.015 [http-nio-8081-exec-15] INFO  c.ant.admin.common.cache.RedisCache -从redis缓存中获取权限
2018-10-11 15:08:51.548 [restartedMain] INFO  com.ant.admin.AdminApplication -Starting AdminApplication on DESKTOP-MREN2FQ with PID 10440 (C:\Billing\IdeaWorkspace\cloudComputingPower\admin\out\production\classes started by EDZ in C:\Billing\IdeaWorkspace\cloudComputingPower)
2018-10-11 15:08:51.548 [restartedMain] INFO  com.ant.admin.AdminApplication -The following profiles are active: dev
2018-10-11 15:08:51.610 [restartedMain] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext -Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4b62918e: startup date [Thu Oct 11 15:08:51 CST 2018]; root of context hierarchy
2018-10-11 15:08:52.380 [restartedMain] INFO  o.s.b.f.s.DefaultListableBeanFactory -Overriding bean definition for bean 'authRealm' with a different definition: replacing [Generic bean: class [com.ant.admin.common.shiro.AuthRealm]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Billing\IdeaWorkspace\cloudComputingPower\admin\out\production\classes\com\ant\admin\common\shiro\AuthRealm.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=shiroConfig; factoryMethodName=authRealm; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/ant/admin/common/config/ShiroConfig.class]]
2018-10-11 15:08:52.380 [restartedMain] INFO  o.s.b.f.s.DefaultListableBeanFactory -Overriding bean definition for bean 'redisSessionDao' with a different definition: replacing [Generic bean: class [com.ant.admin.common.shiro.RedisSessionDao]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Billing\IdeaWorkspace\cloudComputingPower\admin\out\production\classes\com\ant\admin\common\shiro\RedisSessionDao.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=shiroConfig; factoryMethodName=redisSessionDao; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/ant/admin/common/config/ShiroConfig.class]]
2018-10-11 15:08:52.380 [restartedMain] INFO  o.s.b.f.s.DefaultListableBeanFactory -Overriding bean definition for bean 'redisCacheManager' with a different definition: replacing [Generic bean: class [com.ant.admin.common.cache.RedisCacheManager]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Billing\IdeaWorkspace\cloudComputingPower\admin\out\production\classes\com\ant\admin\common\cache\RedisCacheManager.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=shiroConfig; factoryMethodName=redisCacheManager; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/ant/admin/common/config/ShiroConfig.class]]
2018-10-11 15:08:52.380 [restartedMain] INFO  o.s.b.f.s.DefaultListableBeanFactory -Overriding bean definition for bean 'redisCache' with a different definition: replacing [Generic bean: class [com.ant.admin.common.cache.RedisCache]; scope=singleton; abstract=false; lazyInit=false; autowireMode=0; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=null; factoryMethodName=null; initMethodName=null; destroyMethodName=null; defined in file [C:\Billing\IdeaWorkspace\cloudComputingPower\admin\out\production\classes\com\ant\admin\common\cache\RedisCache.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=shiroConfig; factoryMethodName=redisCache; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [com/ant/admin/common/config/ShiroConfig.class]]
2018-10-11 15:08:52.583 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-10-11 15:08:52.630 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate -Multiple Spring Data modules found, entering strict repository configuration mode!
2018-10-11 15:08:52.976 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'shiroConfig' of type [com.ant.admin.common.config.ShiroConfig$$EnhancerBySpringCGLIB$$f201c723] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.053 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'credentialsMatcher' of type [com.ant.admin.common.config.CredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.085 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.boot.context.properties.ConversionServiceDeducer$Factory' of type [org.springframework.boot.context.properties.ConversionServiceDeducer$Factory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.147 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'mybatis-plus-com.baomidou.mybatisplus.spring.boot.starter.MybatisPlusProperties' of type [com.baomidou.mybatisplus.spring.boot.starter.MybatisPlusProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.163 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'com.baomidou.mybatisplus.spring.boot.starter.MybatisPlusAutoConfiguration' of type [com.baomidou.mybatisplus.spring.boot.starter.MybatisPlusAutoConfiguration$$EnhancerBySpringCGLIB$$24192564] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.163 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Generic] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.178 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties' of type [org.springframework.boot.autoconfigure.jdbc.DataSourceProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.256 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'dataSource' of type [com.alibaba.druid.pool.DruidDataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.303 [restartedMain] INFO  c.alibaba.druid.pool.DruidDataSource -{dataSource-1} inited
2018-10-11 15:08:53.895 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sqlSessionFactory' of type [org.apache.ibatis.session.defaults.DefaultSqlSessionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sqlSessionTemplate' of type [org.mybatis.spring.SqlSessionTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'menuDao' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'menuDao' of type [com.sun.proxy.$Proxy77] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserDao' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'sysUserDao' of type [com.sun.proxy.$Proxy78] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.911 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'authRealm' of type [com.ant.admin.common.shiro.AuthRealm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.926 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'redisSessionDao' of type [com.ant.admin.common.shiro.RedisSessionDao] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.926 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'customSessionManager' of type [com.ant.admin.common.config.CustomSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.942 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'redisCache' of type [com.ant.admin.common.cache.RedisCache] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.942 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'redisCacheManager' of type [com.ant.admin.common.cache.RedisCacheManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:53.942 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'simpleCookie' of type [org.apache.shiro.web.servlet.SimpleCookie] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:54.224 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'cookieRememberMeManager' of type [org.apache.shiro.web.mgt.CookieRememberMeManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:54.239 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-11 15:08:54.270 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker -Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
